0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-480.14807,57.415085,-23.58283,1.3805025,-7.4510427,-18.380255,-9.922855,-14.987237,-17.50349,2.956245,-9.632061,-1.3317369,-4.063983,-3.3368812,2.9647088,0.29027134,-0.45529434,13.754188,8.256868,15.237072,13.051362,12.8365965,3.817403,4.2836323,1.0052309,6.6043806,5.88186,3.123875,1.3077089,0.03346681,2.6411066,4.4373264,3.0556254,0.67932343,-1.2372473,2.2887375,0.9977416,1.3345952,0.9648876,3.5367877,sad
-446.3809,49.977432,-34.35692,-8.573052,-10.674549,-22.123137,-12.451707,-21.186314,-16.221924,4.7629337,-13.059253,-2.244646,-7.7972884,-1.465675,8.195211,8.0834255,10.013124,14.885942,6.165407,6.4827456,3.53143,7.5727773,0.23994827,1.7433326,-4.7015567,-0.45377806,0.9508148,1.4870286,0.55339944,3.3551667,4.139667,4.7572255,1.3496294,2.5759122,1.3029867,5.1261835,2.721321,2.0759087,0.101452254,-0.5397053,sad
-485.7838,41.890957,-29.228168,-8.032519,-10.285984,-18.784246,-15.480824,-18.501287,-20.203281,0.6512003,-12.519745,-6.1144576,-6.891004,-9.369304,-3.4126816,-7.5610414,-4.354077,5.831702,4.5639353,8.885283,11.0232115,14.744759,8.755257,9.043913,1.6397817,2.45656,1.1658814,4.313203,3.3750627,-0.5733282,-0.17764185,0.20493375,-0.9473039,-0.5638091,-1.7580191,1.3858863,0.8106303,1.6745775,-1.4106288,-0.75987595,sad
-425.9545,38.694794,-27.190004,-10.6596365,-8.363109,-22.432156,-13.421299,-14.916897,-18.812687,3.7564304,-10.99342,-2.5431063,-5.295838,-5.4208302,2.3716478,3.3518648,7.721568,22.425903,14.70266,13.586639,5.582309,1.1203924,-3.4376607,3.9363787,2.4080007,3.642601,-1.2743422,-1.108974,1.494162,3.3178284,1.5430092,-0.39843643,2.8783374,7.503445,5.1536236,5.2334967,2.2795599,2.5836523,1.1702996,0.8336489,sad
-506.36407,68.88107,-6.693444,10.823821,-5.7096915,-6.510223,0.69333285,-10.453781,-10.350353,-2.1174595,-6.0158834,-2.3737633,-6.127456,-3.2199965,0.44382173,-9.569662,-6.9146366,-2.4840965,-6.750723,-4.6684365,-3.8615048,-4.0507884,-6.439423,-2.2998283,-5.751895,-1.4419641,-1.7475027,3.5039542,0.35170594,4.9349155,2.6495004,3.1446855,1.7061859,3.4203634,3.8603313,5.0854483,6.221542,6.6918793,2.1434972,2.47904,angry
-518.56616,71.95664,-10.136784,15.714462,-0.41605917,-7.580614,-0.6670897,-10.031446,-10.7022915,-2.0975847,-3.699602,-1.773087,-6.209776,-3.5163646,2.2903283,-7.9219265,-6.742376,-1.7938334,-6.1516056,-4.2240314,-2.1541002,-0.90288883,-5.1132793,-1.4429096,-4.3761044,-1.0562716,-2.0778384,3.8298795,1.1975222,7.10511,5.807782,5.6747527,-0.02440749,2.6581442,0.74447495,2.2178419,3.459475,4.646813,4.3316245,3.9198697,angry
-583.11847,58.108997,3.1179612,5.4751716,3.7297966,-6.5471406,-5.781889,-15.7880745,-8.761977,-3.3991292,-11.307537,-2.0367177,-11.360763,-5.0539036,-2.7799325,-11.437833,-8.284191,-3.9964697,-7.7627506,-6.821207,-7.034498,-4.5870643,-10.246817,-4.415606,-6.292497,-2.1100767,-4.0642524,-0.81749266,-3.675944,3.0788696,-1.416323,4.423535,1.8258101,5.7659125,0.35426706,1.4671361,-2.156286,0.8136788,-0.43145344,2.878343,angry
-545.6543,55.857178,-7.536287,4.565674,-1.3889014,-11.212069,-7.301973,-20.365778,-10.1510315,-2.7774243,-11.33352,-2.2468185,-11.331668,-6.1412253,-2.2814624,-12.32404,-8.595227,-4.281364,-7.029236,-7.795818,-6.9880614,-2.8285902,-10.169607,-3.808723,-5.61727,-1.4387562,-4.07099,-0.5831401,-5.6272173,0.897951,-4.1440897,-0.2932821,-3.369881,1.9506692,0.114861004,5.73427,3.7707584,7.012759,3.324998,3.1644528,angry
-408.37457,50.982246,-10.792179,0.5778094,-2.9243484,-8.839248,2.0572302,-4.8916616,-7.888886,0.9553948,-5.4522552,-0.12809806,-4.0168743,-5.5524216,-0.38500202,-6.6785936,-5.987854,3.330841,-0.349823,4.249111,3.0203106,0.46468306,-2.141625,4.6833596,0.79857695,6.175658,2.9476564,6.694907,5.198777,4.5989285,5.6032505,6.094341,3.2655406,5.1528077,2.7943847,4.8331966,3.9117808,4.787955,3.0179932,3.1500356,angry
-339.37527,40.832813,-23.749992,-9.663789,-7.054647,-11.541497,-0.41026258,-6.3481474,-9.487779,-0.89796567,-7.9630833,-2.713696,-6.009368,-6.188095,0.79687476,-4.4465456,-4.4892197,1.3547453,-0.3287325,4.2896476,8.702612,9.738099,6.135625,9.591615,2.1161423,6.2254257,3.7643874,6.198041,3.389016,5.262881,4.893255,5.2900057,3.645791,4.5408144,2.0633607,3.4550292,2.05436,4.700825,2.2655826,3.5847402,angry
-418.43488,53.958313,-9.918397,-0.2092304,-1.2053727,-10.572017,0.45965096,-11.167219,-11.680923,-0.5839353,-9.818316,0.41162086,-5.971579,-5.814847,-1.1308635,-10.2791395,-8.416846,-2.4136143,-7.305223,-0.534867,1.9880235,3.7766612,0.23865873,4.4890304,0.6981403,2.7446892,1.0878295,4.473305,2.2999587,6.543839,6.50359,6.74971,5.083966,4.2457867,1.1807376,2.1946445,1.2306836,2.5700474,1.409259,3.0930233,angry
-362.9218,50.482014,-17.477932,-13.09083,-4.734711,-11.248357,-2.6394737,-8.60076,-12.306412,3.1749897,-5.115359,-4.71791,-6.765833,-9.245915,-4.2381716,-5.5851326,-3.674048,5.240383,-1.398295,2.6962032,4.7499003,5.8133225,3.3697214,8.053217,1.418882,4.0092616,1.7261319,4.8870616,2.0308344,4.451321,3.201741,4.8753595,3.191791,4.0576696,2.365433,2.78753,0.6925366,3.5669522,4.6441674,4.014085,angry
-493.13422,57.251743,-9.481306,8.722335,0.295151,-6.6676025,-9.306562,-14.872537,-3.131049,0.10991026,-7.1653767,-0.19826771,-4.192864,-0.76342386,-0.7252215,-3.451556,-1.2290381,4.2524557,3.3799732,6.5064206,6.6569395,6.4178596,2.6360378,5.283062,2.6711307,9.434331,5.0029874,7.4843454,2.9413488,6.6151834,4.547443,7.9131327,4.1057544,5.5477896,2.641648,5.1906776,4.2616534,5.11236,3.2989385,3.3119411,fearful
-504.33823,52.414543,-13.050662,9.555542,1.0859007,-6.7309394,-7.200767,-14.896804,-5.5531187,3.3410513,-7.632003,-2.8218322,-4.2014523,0.9361621,0.5427446,-5.688219,-3.5838664,0.26113796,1.0833602,4.187277,8.407003,9.664947,2.4473104,5.2284837,3.7446535,9.830138,7.625872,9.594295,4.890297,5.339789,1.9888945,5.643581,4.2291803,4.387122,-0.34828004,1.1242704,2.065249,3.202801,-0.043429095,0.21684755,fearful
-542.6841,47.50392,-14.28047,5.915811,-3.9234843,-11.091968,-11.4126425,-23.300209,-6.2719836,-2.2709684,-11.547039,-3.799036,-10.839934,-5.541091,-5.0425844,-9.398253,-6.5229807,-4.9367266,-6.759703,-4.144012,0.54967254,2.3392808,-1.3594328,2.1716428,-0.8012277,4.457111,1.6046878,4.7058773,2.384107,7.8656774,3.2316291,6.4676704,3.0914552,5.140617,-0.36661693,0.76980245,2.124081,3.0697787,1.3796774,2.0007179,fearful
-529.32166,47.45032,-11.723713,4.3002844,-2.3706799,-11.659634,-12.525762,-19.852556,-6.27874,-0.8914359,-12.216055,-4.391234,-8.890866,-6.238713,-4.8087397,-7.8189273,-6.906485,-2.427399,-5.4808865,-0.698662,3.745467,5.7069354,-1.1670377,0.97254044,-3.5301385,2.6984227,-0.3534978,7.1541533,4.5918937,8.065922,2.8174887,4.5717483,1.4396476,3.8707106,0.30880588,-0.4051781,-0.370338,1.4894713,0.31789568,1.3827273,fearful
-391.44623,41.299706,-26.130552,-3.8382676,-3.348131,-13.394756,-7.236886,-13.436185,-10.552483,9.002495,-8.7956505,-4.849415,-4.264539,2.2090373,14.526189,15.521436,15.2609,20.897818,8.814214,5.714026,1.9213454,6.168697,2.6740022,3.4208555,-0.655053,1.139,-0.18963575,4.153885,2.708905,5.9445376,5.4461837,8.376288,6.2270904,5.3031263,3.7617986,4.2492094,2.6159673,4.670641,1.5881299,1.157331,fearful
-358.08936,32.443104,-32.41488,-11.484582,-7.929642,-13.889614,-8.365248,-15.945252,-14.946023,1.8015183,-7.418687,0.5166309,5.5368915,17.365253,18.913363,8.512642,2.543849,7.5459123,0.60873955,4.776373,1.2946204,1.8359288,-1.9683409,2.1333587,-1.2577618,4.008845,4.613255,4.7980423,1.051932,7.3109093,8.197216,5.327531,1.2542574,2.2626169,3.3146963,3.961415,2.2896304,5.3924017,2.027679,2.213892,fearful
-396.38184,34.57614,-23.022793,-11.523141,-8.805856,-14.433982,-12.926295,-21.448536,-13.498489,-1.9285283,-11.0855465,-1.7675066,0.69499594,10.685253,7.883868,4.060566,2.658391,6.498432,0.16593444,0.37726337,2.766808,3.6180315,-0.3007133,2.5194802,-3.0865197,2.5877497,2.462109,2.286441,1.8626432,6.601637,3.6940727,2.46407,2.198453,4.779478,1.7177787,2.5245576,0.95769876,2.4081352,0.6770452,2.4170878,fearful
-386.73215,33.30453,-32.733196,-10.721648,-9.341895,-12.920962,-9.75673,-17.610289,-18.194386,0.3150088,-10.908246,-1.0267768,5.252023,15.960727,19.573326,11.9153595,4.0675197,5.27648,-1.9861879,0.63838464,0.6967782,1.5867096,-1.6828172,1.1992371,-4.1671276,2.6080492,2.0448096,4.573518,4.941776,8.890511,3.4762099,3.4150994,4.4589343,4.7929697,2.245342,4.164439,0.24220803,-1.0947226,-1.0849156,4.139267,fearful
-569.466,63.79064,-10.068466,14.716333,0.9093256,-5.1187124,-8.481804,-16.920717,-1.6491575,1.5895877,-11.066379,0.7009532,-6.6615415,-3.1921678,-0.0036544946,-8.160322,-4.526684,-2.8729153,-3.9267812,-6.2563477,-3.9133523,-4.541778,-5.8630867,-0.3665588,-4.463805,2.3432775,0.26519927,4.098821,2.5385516,3.5065448,0.41622955,3.372068,2.9548206,6.3498197,3.6707911,2.8515043,0.94525576,1.7683983,1.8797152,4.2400618,disgust
-562.36475,78.596436,-16.887402,16.7662,-2.0009093,-6.4887834,-6.6443057,-21.00053,-10.522898,0.6802144,-11.760811,-1.031304,-9.954346,-5.0262246,-0.52850115,-10.194347,-5.2754345,-4.982176,-5.3089037,-6.220516,-4.408635,-2.3967323,-4.3933105,-1.447586,-5.675273,0.38243866,-2.5269868,1.1184866,-3.4235759,2.9646394,-1.0652097,2.9393284,1.3795269,4.030428,1.2337477,3.1624522,2.3553748,2.441407,-0.3648752,1.127409,disgust
-603.91003,64.02506,-6.4530015,4.10251,0.26106367,-5.1400833,-10.274734,-19.350315,-5.689419,-1.2088505,-9.615507,-3.943091,-10.326365,-6.2432523,-2.8100145,-12.22774,-7.1561713,-3.8202028,-7.9734225,-8.76448,-5.397948,-5.2398267,-7.2562537,-3.1572049,-6.4154572,-0.5774327,-3.6765566,-0.9649594,-2.0174012,-0.5503443,0.8174537,1.7246016,0.35499865,2.4881208,-0.88592154,1.7507744,0.67439777,3.0965443,1.6244049,3.0782378,disgust
-582.6963,67.11327,-1.4772823,4.4192834,-0.3821588,-4.3429704,-7.424436,-17.038946,-2.4946575,-0.11743892,-8.052288,-0.50255865,-12.431155,-3.186542,-2.6690753,-12.944487,-4.5170603,-4.862606,-6.762498,-6.3470435,-2.6386735,-5.760706,-6.5378256,-2.2123973,-5.490604,0.767921,-3.255335,0.22318467,0.39373228,3.3190603,2.6738815,2.764947,1.1236976,4.572875,1.3060632,4.077199,1.8052154,2.9259923,-0.32494113,1.5266552,disgust
-481.81653,65.11333,-21.19179,8.975361,-2.249002,-10.544375,-15.048051,-17.973515,-4.8667083,3.7701032,-12.940258,-5.020625,-6.6325393,-5.852145,-6.3384056,-9.671098,-6.024204,-2.5141914,-4.977364,-1.1243542,3.2430584,1.4164739,0.1911938,2.9367263,-2.000763,5.7676463,-1.7170286,5.6279926,4.5607467,8.849733,4.6704736,5.2418427,0.8246685,3.7328913,0.2106328,3.020904,3.78972,2.4670517,2.0263207,2.6579654,disgust
-443.1495,64.626755,-27.769583,-3.612388,-12.814563,-16.21887,-12.208717,-26.48024,-15.659695,0.83335984,-17.847792,-3.9514058,-13.723529,-8.264298,-7.878849,-11.949649,-2.5392544,2.066202,2.6111403,9.426155,3.8431852,-0.7476931,-1.6015062,2.7782242,-1.6112852,3.639351,-0.97303164,-0.0053625256,-0.16995233,4.0201015,0.5611563,3.7699316,3.4524388,6.528019,2.7171671,5.9408593,4.7902174,5.0548086,1.8506981,2.1683686,disgust
-438.9809,50.112675,-19.383322,-0.15988629,-6.0063524,-19.56021,-17.571514,-25.078314,-3.3256614,1.5677347,-19.100996,-2.88322,-11.046295,-10.994832,-3.4571044,-13.473458,-4.0824447,-1.9884559,-10.215718,-0.92137146,-2.0793982,-2.0965848,-1.5493153,0.274868,-1.9395502,2.7386417,-5.8578644,1.7987232,-0.98478866,9.658903,6.7846313,9.172629,3.7336543,4.1880207,0.20169128,3.621735,2.2118964,1.9744173,-0.16347258,2.5261497,disgust
-467.1563,46.104866,-16.63436,-4.68337,-5.314461,-12.831609,-8.694963,-19.090176,-14.531712,0.9312141,-16.435734,-0.8308176,-13.815315,-7.223323,-2.2065136,-12.773774,-6.079182,-3.3306422,-10.316195,-5.4844894,-2.4591026,1.2514149,0.12067613,3.3386362,0.31494644,2.878076,-3.7486603,4.405432,-0.7484218,7.6537185,6.726782,9.039966,7.525738,7.31841,1.0453002,0.8631122,0.78736067,4.396534,0.4776903,0.7771718,disgust
-587.20935,62.96021,-11.482911,5.521262,-0.28875637,-10.464923,-6.8222213,-15.643871,-7.6426044,-1.9508177,-12.183817,-3.2819932,-9.290584,-5.2036433,-5.620867,-10.01567,-5.123403,-2.5389466,-5.0561776,-0.24360572,-0.25912747,2.6779792,-1.5872967,2.329151,-0.93352777,3.7968826,1.6471317,4.9873443,0.031303406,1.2214135,-0.8160268,2.7910461,2.3196008,5.756449,1.1777914,3.2900336,2.7566855,3.508076,1.353823,4.0524583,surprised
-557.66284,59.719997,-6.635116,6.542348,2.3275604,-5.325773,-4.8613253,-9.1978855,-8.67856,1.930329,-8.156436,-1.8132068,-6.575225,-1.9257582,-1.0145565,-5.8499436,-0.24415834,1.5740393,-0.8829234,1.6210448,0.2052282,0.58672285,-1.380924,4.0819793,3.1009839,4.9079466,0.34185132,3.6621015,2.2135458,4.107009,1.3834512,2.5826008,2.5253897,5.199709,1.8983625,2.8829563,1.2422969,2.6279955,1.9083854,4.377529,surprised
-585.88354,50.916332,-7.509625,6.9948645,0.28523883,-6.7610626,-6.0583644,-15.620575,-7.4476132,-4.46054,-8.889612,-2.074397,-9.670365,-3.593035,-1.7984201,-8.8960285,-5.9344907,-1.0666734,-5.1124673,-3.7796423,-4.042782,-3.959819,-6.0459247,-2.3210034,-3.9550054,-1.1303087,-2.5448143,2.6570878,2.4295282,6.251342,4.3272853,4.689397,1.3089668,0.9852586,-1.6705478,1.512269,1.7576597,5.274562,3.0484014,3.8258793,surprised
-572.0339,53.070312,-5.6747065,3.3787463,-1.1556045,-9.903655,-8.929951,-21.29561,-10.645976,-6.2438345,-11.109164,-1.4164788,-14.146095,-6.1119065,-5.565224,-12.332911,-7.086913,-6.7085147,-6.993175,-5.126015,-2.7626932,1.4349827,-3.7856839,-0.28657496,-1.3981818,3.4296482,2.0000687,4.230616,1.9413947,5.448829,3.5879774,8.1468315,7.7800536,9.138823,3.4855707,2.7028017,-1.4641337,1.6146021,0.8792409,4.371887,surprised
-507.62784,58.981583,-13.551088,2.1898644,-0.83266735,-10.356756,-11.094601,-18.000906,-5.1858106,-0.4339285,-7.381293,-1.6489117,-11.672468,-3.0375478,-4.680328,-4.0188694,-3.0095446,0.40678394,-1.4460508,1.5675759,3.9845014,3.3748696,2.549381,4.754128,-0.043254793,5.0130663,1.2342778,4.04346,3.482889,7.557473,3.8242586,5.5558114,0.5600782,4.888968,2.4159164,4.284512,3.0683622,3.5979834,2.302134,3.8037827,surprised
-482.72885,48.12778,-22.03575,3.0976338,-5.814899,-14.99922,-11.994105,-18.061909,-6.029136,-0.91359603,-8.551161,-4.440426,-13.352103,-3.685622,-3.3344018,-2.7623856,-0.031950496,1.5426633,0.7072193,2.3798518,4.0016947,4.835452,0.8446729,4.64757,-0.30177495,5.5647793,4.530317,8.108968,9.114817,12.829195,6.506358,6.535375,2.5947645,5.800984,3.274513,4.3201675,1.8472018,0.06472873,-1.6997906,2.4138007,surprised
-505.07104,56.44278,-8.779256,1.2540044,-2.7346385,-12.62734,-11.070711,-16.228441,-7.6190424,1.2205633,-13.733972,-1.8656358,-7.560488,-3.7338448,-0.19748242,-6.118341,-3.861459,-1.2767322,-6.268141,-3.1868808,-2.157213,-2.8759763,-4.822893,1.8233352,0.4572045,5.622454,1.8567101,5.8854656,3.7035606,4.9184403,3.657036,4.0529995,1.6322703,3.1426916,1.3253707,2.4957263,1.230618,2.4602814,1.9944407,2.5688667,surprised
-527.644,48.919563,-11.006894,-7.637297,-5.08461,-14.446136,-14.799053,-19.062078,-10.819686,-2.04892,-15.14718,-4.8578277,-14.611048,-8.910353,-7.1135864,-13.080799,-6.983173,-3.2222004,-5.823177,-2.9359941,0.4567216,0.22476901,-4.719448,1.251502,0.35141766,4.6222177,-0.015022395,2.5773058,1.1383868,4.7668734,1.8063613,2.3336978,0.028959714,2.3304563,1.1454918,2.8628323,2.93723,3.7670753,1.0102481,2.25147,surprised
-702.99695,75.20983,1.6558162,11.364334,10.323602,0.10286158,-2.946376,-3.9053013,-6.7095838,-0.3854755,1.0336968,-2.7629867,4.0766916,-0.52207255,-3.5768785,2.2036588,-5.321787,-1.9708765,1.0275831,-0.11104789,-2.6972501,-0.2821707,-2.7024667,-1.801609,-2.5166206,0.038035195,-0.54583424,0.13669404,0.24954508,-0.47672975,-0.16265014,-2.5008848,-0.76862544,0.45110884,-0.5608879,0.9238287,-1.7164748,-1.5708816,-3.2655344,-0.33558923,neutral
-700.7464,76.70986,4.6185503,10.865955,9.127707,2.7584372,-3.22288,-4.630258,-5.3421693,1.4896952,1.4995266,-2.337292,5.5806108,0.95969814,-2.3683114,1.9852626,-5.78351,0.64871365,0.73591775,0.21057943,-1.9728792,-0.70162296,-1.8992984,-0.22093718,-1.954636,1.5518215,-0.6278132,0.19433069,0.8549597,0.61679786,-0.6483731,-0.86701185,-0.4577173,0.21518737,0.28097457,1.110833,-0.8245949,-0.75115925,-3.1541214,-0.774474,neutral
-688.13196,68.33564,0.9261947,8.646994,9.977105,2.8728006,-4.6864495,-8.224095,-7.4834485,0.40949723,2.2805214,-3.9951897,5.188085,0.15966024,-2.9552248,4.9762754,-6.1879587,-0.4234525,3.0364032,-1.2200317,-3.43456,0.29828966,-3.068226,-0.76255244,-2.1448627,0.26586458,-0.24395782,0.45622706,-0.33341664,0.07960413,-0.57445353,-1.6238431,-0.019581733,0.24859455,-1.1860228,1.3195021,-2.348175,-1.0352556,-3.7987318,-1.8669658,neutral
-673.67804,65.00211,-2.7982175,11.927753,7.200476,2.416884,-4.6890473,-6.6582737,-10.662149,1.3852639,1.535392,-5.6303773,5.173719,-1.9621333,-3.887269,4.1711197,-7.655462,0.119251125,2.331901,-3.276336,-2.2336674,-0.5410738,-2.477891,-0.93041015,-1.9457934,0.17890695,-0.18218108,1.0596789,0.5027664,-0.7911062,-0.61016524,-1.5193292,-0.29471126,0.8620217,-0.6129167,1.2777174,-2.5578146,-1.4931067,-2.3207579,-0.41309774,neutral
-697.069,93.41931,6.7889915,17.678123,13.879993,4.2219543,-2.6871367,-6.603421,-5.9390492,0.58796877,-1.7662377,-4.0834656,9.117661,-0.23431672,-2.6088142,4.655876,-4.9596334,-2.002112,1.1393367,-1.8217522,-0.65106916,0.030359702,-2.2720907,-0.60114485,-1.8306626,0.80009836,-0.09833013,0.085166276,0.43332595,1.028481,-0.2587673,-0.35166636,-0.24679285,1.8495755,-0.5115023,2.0380123,-1.8043481,-0.328539,-4.610119,1.344293,calm
-700.83606,87.66434,3.1837685,14.27403,11.587781,3.7305589,-2.0240505,-3.6973264,-5.2652535,-0.99251163,-1.8241011,-4.671113,9.178676,1.1693692,-5.1433,4.1193557,-5.2510386,-2.2718458,1.7723026,-2.5783324,-0.42920697,-1.5911875,-1.0151637,0.114219435,-2.7828465,1.7723994,-1.250178,-0.32898328,-0.046434075,0.33132982,-0.8913072,-0.7998146,-1.3947139,0.48222673,-1.031333,1.2161903,-2.1469717,-1.3657194,-3.7760744,0.8580923,calm
-696.3771,78.4091,13.958723,13.385589,12.252654,4.4651055,0.15445669,-6.8963604,-6.482245,1.9887241,-0.5745011,-4.9660134,6.734568,1.2586641,-3.6998875,5.496716,-5.5609303,-0.23485719,1.2590473,-1.592342,-1.8936853,-0.39723024,-0.6891105,-0.71502835,-0.9300259,0.131609,-0.68373877,-0.75597554,1.3384782,1.0335704,-0.74661136,-1.3492804,-0.76689917,0.42763203,-0.64010656,2.3505824,-3.7227259,-0.6988313,-3.9929836,-0.73068625,calm
-697.60077,76.333496,8.306692,13.93475,9.29488,2.4885,-1.1950364,-9.46745,-7.2676764,1.7252139,-0.5230664,-2.6236663,6.4774985,1.6668915,-5.908427,8.191774,-6.1293044,0.25754857,2.8778358,-2.8047502,-3.3296242,-1.119367,-1.2262176,-0.9977476,-2.0314026,0.957536,-0.9152099,-0.31090084,0.75197405,2.2201831,-0.83836263,-0.8562795,-0.6100289,1.6180818,-1.4055941,0.63400227,-2.993049,-0.6040626,-4.6660824,-0.023692653,calm
-708.5271,81.88343,6.7167234,14.071719,14.674526,5.090953,-1.9351649,-6.273722,-6.9605613,3.2371385,3.0827675,-2.0923207,4.518534,0.44525114,-4.514263,2.0924673,-4.1218624,-1.8057964,1.3393873,-1.953849,-2.7072368,-0.43294224,-3.169633,-0.52014905,-1.2803653,-0.6678171,-0.12781534,-0.5686891,-0.75247616,0.9683186,-0.7843848,-1.0084743,-2.8874903,0.103219196,-2.0805926,2.0722766,-2.4242506,-1.5175704,-4.628897,-1.053124,calm
-684.7981,80.04422,-0.2678123,8.305035,12.6160755,3.8072112,-1.5721884,-5.6869464,-8.638891,-0.039474756,3.3861752,-2.7339427,4.8422036,-0.7509585,-3.9803078,2.9462733,-4.7213855,-2.4835365,-0.3070095,-0.42927757,-3.7979546,0.12492398,-3.7977686,-2.3087966,-0.19058,0.012367261,-1.666903,-0.9932274,-1.582612,-0.33538857,-1.400621,-1.6560369,-2.215781,1.0587829,-2.4292374,1.9046586,-1.8384621,-1.3239521,-3.7023604,-1.0583339,calm
-682.65436,70.01733,1.219768,13.498988,11.555265,2.3742375,0.14814617,-8.803526,-8.674452,3.005434,3.0404246,-2.1600902,6.5217314,-0.91924864,-3.6399462,5.751574,-5.534659,-1.4989306,2.392442,-1.5599151,-1.6693078,1.5268189,-2.0072267,-0.040508714,0.303294,0.043155883,-0.87254184,-0.17950599,-0.51184857,1.441908,-0.42870614,-1.4735996,-1.5210564,1.2892915,-1.7939428,2.0704541,-1.2622145,-1.8476293,-3.478668,-1.4558814,calm
-688.8906,74.790565,-0.3608508,12.461353,9.558188,0.61138535,0.6678345,-6.939664,-9.504522,1.6325989,0.21731831,-1.2341642,5.7511926,-1.0654448,-2.196756,3.7298498,-5.2418284,-1.4772019,1.7541883,-0.94296485,-2.7022538,-0.027897198,-2.2360356,-2.2982044,-1.2257994,-0.03612257,-0.99871576,-1.3993253,-0.9588188,1.0385082,-1.0464443,-0.9400385,-1.021883,1.0849946,-2.6209683,1.0949103,-1.8918308,-2.6209126,-3.468988,-0.75389266,calm
-640.78375,70.72892,-8.338635,11.112185,9.039404,-0.3085178,-5.355435,-5.936748,-10.62613,1.6008265,1.1369915,-4.9730883,5.694568,-2.4353037,-6.375204,3.5851462,-7.271442,-1.0347195,1.2532779,-4.3186574,-2.5986643,-1.4862497,-2.6746805,0.38633245,-1.0331643,-1.7448988,0.88057655,-0.8165505,-1.5220306,2.3082714,-2.0009947,0.15341587,-1.5402219,0.5074522,-1.6201377,2.0330386,-3.336266,-0.8105036,-3.500697,-2.5049708,happy
-646.33057,71.663284,-6.291183,9.854366,10.32092,1.0518106,-6.1349654,-4.839574,-11.587779,0.37810442,2.0756547,-5.804862,5.0592422,-1.4711472,-8.580534,3.4462187,-7.615846,-1.3392093,2.6763449,-4.4463034,-2.5089767,-0.06413677,-2.7084107,0.5995008,-0.09923568,-1.4473866,1.0560938,0.88206595,-1.8175868,3.0821788,-1.3599757,-0.981254,-0.6803081,2.1956382,-1.5596385,2.644217,-2.8040211,-1.0840548,-3.0926266,-0.44333965,happy
-636.8036,64.28996,-2.373267,10.460824,4.857619,3.7281384,-8.153204,-6.9527245,-11.791852,-0.5010374,0.23393612,-4.8670235,5.3980827,-3.9517803,-4.0627556,2.2358508,-9.006307,1.3173857,-0.5880645,-3.5392022,-0.28955168,-1.2991517,-3.3195214,0.926938,-2.6020508,0.16446422,-0.95467365,-2.0169117,-0.79782575,0.036521744,-1.731589,-1.2906166,-1.0028887,-1.6559764,-0.24385326,1.2341886,-2.5430062,0.4816865,-1.6440719,1.1197311,happy
-608.58936,62.791935,-4.4151006,10.535388,2.1939285,4.899725,-12.968249,-9.45307,-10.602859,-4.3135533,1.8177087,-8.526195,3.7238762,-4.4314475,-6.8939843,2.7120404,-10.479464,-1.3278049,-0.04743296,-4.280083,-1.5374126,-1.9850118,-4.345906,-0.2493629,-2.5209904,0.18743373,-0.7526209,-0.045248136,0.42584318,1.9044163,0.13265428,1.5165108,1.8605329,1.9925781,1.0434353,3.8819306,0.14697549,1.5898807,-2.3226287,0.9700473,happy
-555.85535,66.01665,-11.420378,12.129325,10.443691,0.7703435,-11.519761,-4.4062924,-9.270744,0.020725053,1.2539762,-9.562044,4.8109746,-2.024526,-5.8441033,5.001431,-6.6637,-2.8990974,1.9359729,-3.4824543,-2.8728273,1.4681214,-3.640933,-2.0088727,0.14833976,0.43299976,0.1940121,-0.13055278,-0.92286056,1.6428127,0.50075114,-1.5368414,-0.64785904,1.4552503,-0.047925293,3.7299385,0.63070863,0.7599759,-2.8640776,2.2176626,happy
-490.84436,64.46119,-7.2348404,5.4846473,0.45907807,0.015037654,-19.56582,-6.635535,-12.06953,-6.9356575,-1.4126632,-11.07276,-2.5060914,-5.8746624,-9.34403,-1.0485466,-10.097887,-5.47623,-1.4465688,-2.1725528,-6.0936,-1.0489509,-4.009096,-4.0875826,-3.016956,0.76321715,-1.5288727,3.5870082,2.6513932,4.7359457,1.940344,3.749986,2.7594512,3.2530107,2.1435008,4.7174935,1.2145772,2.3896987,0.04426792,4.5456843,happy
-493.24023,40.357517,-8.3614,-1.2063516,-8.826,0.5746845,-19.186447,-9.471098,-11.077948,-7.1363835,-2.0887508,-9.359967,-3.0206578,-6.5350256,-8.691343,-1.087966,-10.217932,-1.0613675,-0.1046376,-2.709171,-2.7709434,-1.3605865,-3.403322,-0.84555024,-3.0335307,4.204493,2.8885326,7.519543,6.8249025,7.3633966,2.7396014,1.0041177,-0.5554113,0.57202345,2.2656643,5.4523883,0.84640807,0.23203737,-1.3251592,0.69552493,happy
